Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,16:32:31;495,,,,,,,,,,,,,,,,
Stop Time:,11/21/2023,16:35:18;185,,,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,Setpoint,,,,,,,,,,
Data,11/21/2023,16:34:31;645,61.985687,121790,115.224724,85.078827,0.137374,0.137374,,,,,,,,,,
Data,11/21/2023,16:34:31;655,61.590942,121800,114.235619,85.078827,0.137374,0.137374,,,,,,,,,,
Data,11/21/2023,16:34:31;665,61.239853,121811,113.232063,85.078827,0.137374,0.137374,,,,,,,,,,
Data,11/21/2023,16:34:31;675,60.903526,121820,112.274574,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;685,60.667709,121830,111.30307,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;695,60.447105,121840,110.597099,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;705,60.270668,121850,109.962517,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;715,60.138084,121861,109.357086,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;725,60.138084,121861,108.742798,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;735,60.001984,121880,108.156715,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;745,60.005524,121890,107.562073,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;755,60.049744,121900,106.994743,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;765,60.138206,121910,106.419121,85.081055,0.137493,0.137493,,,,,,,,,,
Data,11/21/2023,16:34:31;775,60.270844,121921,105.699837,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;785,60.467316,121930,104.90712,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;795,60.667679,121940,104.150818,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;805,60.932121,121951,103.383446,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;815,61.272865,121960,102.651352,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;825,61.591362,121971,101.908524,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;835,62.027794,121980,101.199829,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;845,62.423393,121990,100.480759,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;855,62.903259,122000,99.858192,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;865,63.426102,122010,99.25,85.086609,0.137582,0.137582,,,,,,,,,,
Data,11/21/2023,16:34:31;875,63.991051,122022,98.669746,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;885,64.723419,122030,98.081001,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;895,65.244957,122040,97.519295,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;905,65.933029,122050,96.949371,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;915,66.662415,122061,96.405647,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;925,67.510605,122071,95.853951,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;935,68.32251,122080,95.332939,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;945,69.087868,122090,94.806313,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;955,69.973297,122100,94.303864,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;965,70.89772,122110,93.794029,85.091034,0.137496,0.137496,,,,,,,,,,
Data,11/21/2023,16:34:31;975,70.89772,122110,93.307579,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:31;985,73.061172,122130,92.81411,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:31;995,73.890244,122141,92.343269,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:32;005,75.068741,122150,91.865547,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:32;015,76.065224,122160,91.718567,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:32;025,77.20282,122171,91.683662,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:32;035,78.493622,122180,91.650375,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:32;045,79.578659,122190,91.6166,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:32;055,80.815491,122200,91.584366,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:32;065,82.081856,122210,91.551666,85.092987,0.136889,0.136889,,,,,,,,,,
Data,11/21/2023,16:34:32;075,83.380051,122222,91.52047,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;085,84.975403,122231,91.488815,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;095,86.198853,122240,91.379105,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;105,87.444702,122251,91.238365,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;115,88.997482,122260,91.104095,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;125,90.292587,122270,90.959679,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;135,91.752846,122281,90.837883,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;145,93.388245,122290,90.706009,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;155,94.746658,122300,90.580193,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;165,96.278366,122310,90.452515,85.101288,0.137519,0.137519,,,,,,,,,,
Data,11/21/2023,16:34:32;175,97.829514,122320,91.014091,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;185,99.402863,122330,91.836685,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;195,100.993622,122340,92.621506,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;205,102.604637,122350,93.417801,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;215,104.230988,122361,94.177513,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;225,106.040123,122370,95.040909,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;235,107.535477,122380,95.683731,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;245,109.207504,122390,96.429909,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;255,110.894714,122400,96.973732,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;265,112.591927,122410,97.463257,85.101685,0.13754,0.13754,,,,,,,,,,
Data,11/21/2023,16:34:32;275,114.3022,122422,97.973694,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;285,116.365868,122430,98.404175,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;295,117.749344,122441,98.85627,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;305,119.65934,122450,99.314995,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;315,121.227432,122461,99.752655,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;325,123.150703,122473,100.250038,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;335,125.253967,122480,100.780823,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;345,126.484406,122490,101.432831,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;355,128.241226,122500,102.054893,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;365,130.001297,122510,102.68605,85.094055,0.137523,0.137523,,,,,,,,,,
Data,11/21/2023,16:34:32;375,131.759232,122522,103.344177,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;385,133.870178,122530,103.899193,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;395,135.272797,122541,104.482109,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;405,137.200455,122550,105.073555,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;415,138.775146,122561,105.778503,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;425,140.68959,122572,106.56884,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;435,142.597992,122580,107.27784,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;445,143.980133,122590,108.020592,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;455,145.698242,122600,108.729225,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;465,147.408524,122610,109.448219,85.106567,0.140233,0.140233,,,,,,,,,,
Data,11/21/2023,16:34:32;475,149.107788,122622,110.155457,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;485,151.129242,122630,110.830208,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;495,152.466995,122640,111.603188,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;505,154.124832,122651,112.427757,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;515,155.932236,122660,113.214447,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;525,157.397751,122672,114.036636,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;535,159.325287,122680,114.774193,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;545,160.599472,122690,115.546875,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;555,162.170898,122700,116.284058,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;565,163.722046,122711,117.032028,85.11734,0.141539,0.141539,,,,,,,,,,
Data,11/21/2023,16:34:32;575,165.404968,122722,117.851555,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;585,167.060837,122731,118.661415,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;595,168.39592,122740,119.45842,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;605,169.709564,122750,120.267075,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;615,171.144745,122760,121.038597,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;625,172.555664,122771,121.797867,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;635,174.075897,122780,122.568245,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;645,175.294281,122790,123.30323,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;655,176.621887,122800,124.038933,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;665,177.918488,122810,124.737495,85.112732,0.144552,0.144552,,,,,,,,,,
Data,11/21/2023,16:34:32;675,179.186371,122821,125.446289,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;685,180.544495,122832,126.122513,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;695,181.863983,122840,126.808624,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;705,182.797485,122851,127.463234,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;715,184.047913,122860,128.127457,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;725,184.047913,122860,128.820251,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;735,186.42392,122880,129.52565,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;745,187.143402,122890,130.295319,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;755,188.141922,122900,131.076248,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;765,189.103668,122911,131.821304,85.112854,0.145546,0.145546,,,,,,,,,,
Data,11/21/2023,16:34:32;775,190.117966,122921,132.577271,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;785,190.999527,122930,133.298508,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;795,191.760361,122940,134.030289,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;805,192.569305,122951,134.728424,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;815,193.41217,122960,135.38736,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;825,193.41217,122960,135.999542,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;835,194.888275,122980,136.620682,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;845,195.403198,122991,137.213272,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;855,196.067902,123000,137.814529,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;865,196.574036,123010,138.388168,85.11142,0.149604,0.149604,,,,,,,,,,
Data,11/21/2023,16:34:32;875,196.574036,123010,138.970215,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;885,197.667816,123030,139.525528,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;895,198.014465,123040,140.077057,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;905,198.408737,123050,140.599289,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;915,198.760254,123060,141.129166,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;925,198.760254,123060,141.634674,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;935,199.403107,123080,142.147659,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;945,199.552979,123090,142.636917,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;955,199.729385,123100,143.133469,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;965,199.861954,123110,143.607178,85.11676,0.150812,0.150812,,,,,,,,,,
Data,11/21/2023,16:34:32;975,199.861954,123110,144.095993,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:32;985,199.999115,123130,144.565079,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:32;995,199.994476,123140,145.041031,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:33;005,199.950226,123150,145.495117,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:33;015,199.861755,123160,145.955856,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:33;025,199.729294,123172,146.395432,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:33;035,199.512177,123180,146.841431,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:33;045,199.33223,123190,147.266937,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:33;055,199.06778,123200,147.727676,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:33;065,198.760056,123210,148.17691,85.110809,0.150277,0.150277,,,,,,,,,,
Data,11/21/2023,16:34:33;075,198.408508,123221,148.632706,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;085,197.972046,123230,149.067596,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;095,197.576447,123240,149.508835,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;105,197.096558,123250,149.929779,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;115,196.5737,123260,150.356903,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;125,196.008743,123271,150.76442,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;135,195.339401,123280,151.233261,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;145,194.755615,123290,151.699036,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;155,194.066727,123300,152.171631,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;165,193.337311,123310,152.622513,85.116455,0.147376,0.147376,,,,,,,,,,
Data,11/21/2023,16:34:33;175,192.568817,123321,153.080002,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;185,191.6772,123330,153.516464,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;195,190.912872,123340,153.95932,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;205,190.026382,123350,154.381836,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;215,189.103088,123360,154.683792,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;225,188.141312,123371,154.929581,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;235,187.041412,123380,155.178986,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;245,186.109375,123390,155.416916,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;255,185.039276,123400,155.65834,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;265,183.93573,123410,155.888657,85.123657,0.145472,0.145472,,,,,,,,,,
Data,11/21/2023,16:34:33;275,182.796768,123421,156.122345,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;285,181.507401,123430,156.345291,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;295,180.420898,123441,156.573013,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;305,179.059265,123450,156.790741,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;315,177.917694,123460,157.011673,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;325,176.621094,123472,157.222458,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;335,175.024124,123481,157.429886,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;345,173.800659,123490,157.64035,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;355,172.554794,123500,157.841141,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;365,171.14386,123510,158.044876,85.115936,0.142119,0.142119,,,,,,,,,,
Data,11/21/2023,16:34:33;375,169.708664,123522,158.214951,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;385,167.950928,123530,158.356552,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;395,166.762238,123540,158.500443,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;405,165.252808,123550,158.646439,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;415,163.721085,123560,158.78569,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;425,162.169937,123571,158.927017,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;435,160.438934,123580,159.061844,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;445,159.005814,123590,159.198654,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;455,157.396759,123601,159.263916,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;465,155.605484,123610,159.305984,85.114227,0.14011,0.14011,,,,,,,,,,
Data,11/21/2023,16:34:33;475,154.12381,123621,159.351135,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;485,152.297958,123630,159.386871,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;495,150.791901,123640,159.42572,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;505,149.10675,123650,159.465179,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;515,147.407471,123660,159.502808,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;525,147.407471,123660,159.543243,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;535,143.461655,123680,159.44899,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;545,142.250046,123690,159.308212,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;555,140.515366,123700,159.173904,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;565,138.774063,123711,159.041702,85.112488,0.138753,0.138753,,,,,,,,,,
Data,11/21/2023,16:34:33;575,136.8508,123721,158.891495,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;585,135.097015,123730,158.779648,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;595,133.514969,123740,158.649811,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;605,131.758148,123750,158.525955,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;615,130.000214,123760,158.19696,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;625,130.000214,123760,157.779785,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;635,125.954308,123780,157.427963,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;645,124.726585,123790,157.058456,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;655,122.97319,123801,156.683533,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;665,121.050468,123810,156.325851,85.122345,0.138743,0.138743,,,,,,,,,,
Data,11/21/2023,16:34:33;675,119.485046,123821,155.952026,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;685,117.573746,123830,155.616684,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;695,116.019249,123840,154.879227,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;705,114.30114,123850,154.046768,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;715,112.590874,123860,153.202133,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;725,110.893661,123871,152.371307,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;735,109.037231,123880,151.578674,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;745,107.534439,123890,150.798599,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;755,105.874588,123900,150.007126,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;765,104.22998,123910,149.252014,85.114868,0.138823,0.138823,,,,,,,,,,
Data,11/21/2023,16:34:33;775,102.603638,123921,148.47406,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;785,100.833298,123931,147.779556,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;795,99.242508,123940,147.051971,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;805,97.828537,123950,146.357803,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;815,96.27742,123960,145.653488,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;825,96.27742,123960,144.960709,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;835,92.78833,123980,144.299744,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;845,91.751938,123990,143.649307,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;855,90.291687,124000,142.675613,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;865,88.854759,124010,141.641983,85.10965,0.137527,0.137527,,,,,,,,,,
Data,11/21/2023,16:34:33;875,87.443848,124022,140.593277,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;885,85.787674,124030,139.592697,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;895,84.705246,124041,138.57756,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;905,83.247116,124050,137.609055,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;915,82.081062,124060,136.626312,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;925,82.081062,124060,135.688751,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;935,79.334045,124080,134.77536,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;945,78.372986,124090,133.916565,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;955,77.202103,124100,133.045197,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;965,76.064529,124110,132.213867,85.11087,0.137559,0.137559,,,,,,,,,,
Data,11/21/2023,16:34:33;975,74.959656,124121,131.319702,85.091248,0.137529,0.137529,,,,,,,,,,
Data,11/21/2023,16:34:33;985,73.785034,124131,130.565643,85.091248,0.137529,0.137529,,,,,,,,,,
Data,11/21/2023,16:34:33;995,72.755241,124140,129.74913,85.091248,0.137529,0.137529,,,,,,,,,,
Data,11/21/2023,16:34:34;005,71.857735,124150,128.970123,85.091248,0.137529,0.137529,,,,,,,,,,
Data,11/21/2023,16:34:34;015,70.897141,124160,128.038513,85.091248,0.137529,0.137529,,,,,,,,,,
Data,11/21/2023,16:34:34;025,69.972733,124171,127.102531,85.091248,0.137529,0.137529,,,,,,,,,,
Data,11/21/2023,16:34:34;035,69.000168,124180,126.152878,85.091248,0.137529,0.137529,,,,,,,,,,
Data,11/21/2023,16:34:34;045,68.239349,124190,125.246849,85.091248,0.137529,0.137529,,,,,,,,,,
Data,11/21/2023,16:34:34;055,67.43042,124200,124.327553,85.091248,0.137529,0.137529,,,,,,,,,,
