Controller Name:,New_Controller2095709328,,,,,,,,,,,,,,,
Trend Name:,testtrend,,,,,,,,,,,,,,,
Trend Tags:,5,,,,,,,,,,,,,,,
Sample Period:,10 ms,,,,,,,,,,,,,,,
Description:,,,,,,,,,,,,,,,,
Start Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Stop Trigger:,No Trigger,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Time:,11/21/2023,11:45:46;433,,,,,,,,,,,,,,
Stop Time:,11/21/2023,11:48:06;933,,,,,,,,,,,,,,
Pre-Samples:,0,,,,,,,,,,,,,,,
Post-Samples:,0,,,,,,,,,,,,,,,
Header:,Date,Time,sinusoidal_wave,time,Measured_rpm_Filtered,Temperature,Diameter,,,,,,,,,
Data,11/21/2023,11:46:46;943,116.840118,79709,101.444389,84.557312,0.250254,,,,,,,,,
Data,11/21/2023,11:46:46;953,117.272331,79719,101.678909,84.557312,0.250254,,,,,,,,,
Data,11/21/2023,11:46:46;963,117.705307,79729,101.916847,84.557312,0.250254,,,,,,,,,
Data,11/21/2023,11:46:46;973,118.138245,79739,102.14386,84.557312,0.250254,,,,,,,,,
Data,11/21/2023,11:46:46;983,118.571915,79749,102.374191,84.557312,0.250254,,,,,,,,,
Data,11/21/2023,11:46:46;993,119.006294,79759,102.593941,84.557312,0.250254,,,,,,,,,
Data,11/21/2023,11:46:47;003,119.440849,79769,102.861565,84.557312,0.250254,,,,,,,,,
Data,11/21/2023,11:46:47;013,119.875816,79779,103.24073,84.557312,0.250254,,,,,,,,,
Data,11/21/2023,11:46:47;023,120.311188,79789,103.62545,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;033,120.746941,79800,103.992516,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;043,121.227036,79809,104.364929,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;053,121.619522,79819,104.720245,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;063,122.05658,79829,105.080742,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;073,122.49369,79839,105.42469,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;083,122.930832,79849,105.766876,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;093,123.368782,79859,106.074501,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;103,123.806732,79869,106.38662,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;113,124.245186,79879,106.684402,84.557678,0.248914,,,,,,,,,
Data,11/21/2023,11:46:47;123,124.683342,79889,106.986526,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;133,125.121964,79900,107.274788,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;143,125.604759,79909,107.567253,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;153,125.999786,79919,107.846306,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;163,126.438934,79929,108.150467,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;173,126.878502,79939,108.498978,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;183,127.317917,79949,108.852585,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;193,127.757172,79960,109.189964,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;203,128.240829,79969,109.532265,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;213,128.636734,79979,109.858841,84.55896,0.248699,,,,,,,,,
Data,11/21/2023,11:46:47;223,129.076202,79989,110.190201,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;233,129.516251,80000,110.50634,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;243,130.000092,80009,110.829361,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;253,130.396103,80019,111.143829,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;263,130.835617,80029,111.462891,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;273,131.27536,80039,111.767303,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;283,131.715317,80049,112.076172,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;293,132.154953,80059,112.37085,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;303,132.594482,80069,112.669838,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;313,133.033936,80079,112.955093,84.572571,0.247795,,,,,,,,,
Data,11/21/2023,11:46:47;323,133.473251,80089,113.216949,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;333,133.91243,80100,113.39032,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;343,134.395432,80109,113.566223,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;353,134.790588,80119,113.734047,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;363,135.229248,80129,113.904327,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;373,135.66745,80139,114.066803,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;383,136.105957,80149,114.231628,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;393,136.543945,80159,114.388893,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;403,136.981415,80169,114.594933,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;413,137.419144,80180,114.920372,84.577576,0.246644,,,,,,,,,
Data,11/21/2023,11:46:47;423,137.900101,80189,115.250565,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;433,138.293442,80200,115.56559,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;443,138.773163,80209,115.885223,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;453,139.165894,80219,116.190186,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;463,139.60199,80229,116.499596,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;473,140.03717,80239,116.7948,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;483,140.472229,80249,117.075996,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;493,140.90712,80260,117.293495,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;503,141.384811,80269,117.514175,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;513,141.775085,80279,117.724716,84.577881,0.247191,,,,,,,,,
Data,11/21/2023,11:46:47;523,142.208389,80289,117.938332,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;533,142.641205,80300,118.142128,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;543,143.116791,80309,118.348923,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;553,143.50531,80319,118.546204,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;563,143.936829,80329,118.783913,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;573,144.367554,80339,119.114815,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;583,144.79744,80349,119.450539,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;593,145.227264,80359,119.770859,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;603,145.656219,80369,120.095856,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;613,146.084824,80380,120.405922,84.567322,0.247944,,,,,,,,,
Data,11/21/2023,11:46:47;623,146.554825,80389,120.720528,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;633,146.939331,80401,121.020683,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;643,147.451065,80409,121.320358,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;653,147.791412,80419,121.592819,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;663,148.216415,80429,121.86927,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;673,148.640961,80439,122.133018,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;683,149.064499,80449,122.40062,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;693,149.48703,80460,122.65593,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;703,149.951294,80469,122.914978,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;713,150.330551,80479,123.162155,84.582214,0.245329,,,,,,,,,
Data,11/21/2023,11:46:47;723,150.750732,80489,123.428879,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;733,151.170609,80500,123.727715,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;743,151.631287,80509,124.030907,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;753,152.007568,80519,124.320175,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;763,152.424377,80529,124.613686,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;773,152.840546,80539,124.893715,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;783,153.256073,80549,125.177834,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;793,153.670425,80559,125.448898,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;803,154.083847,80569,125.724464,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;813,154.496307,80579,126.033447,84.589172,0.243238,,,,,,,,,
Data,11/21/2023,11:46:47;823,154.907806,80589,126.328247,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;833,155.318329,80600,126.618362,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;843,155.768814,80609,126.91272,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;853,156.136597,80620,127.193558,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;863,156.584839,80629,127.4785,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;873,156.950241,80639,127.750351,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;883,157.35585,80649,128.022644,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;893,157.760132,80659,128.272552,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;903,158.163071,80669,128.526154,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;913,158.565384,80680,128.768097,84.592377,0.239879,,,,,,,,,
Data,11/21/2023,11:46:47;923,159.006439,80689,129.013535,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:47;933,159.366379,80700,129.247696,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:47;943,159.804413,80709,129.485275,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:47;953,160.162247,80719,129.71196,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:47;963,160.558762,80729,129.945297,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:47;973,160.953598,80739,130.177277,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:47;983,161.347443,80749,130.412643,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:47;993,161.740295,80759,130.637192,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:48;003,162.131653,80769,130.865036,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:48;013,162.5215,80779,131.082428,84.596954,0.233986,,,,,,,,,
Data,11/21/2023,11:46:48;023,162.910538,80789,131.302994,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;033,163.29805,80800,131.513412,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;043,163.722855,80809,131.709305,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;053,164.069107,80819,131.847397,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;063,164.452621,80829,131.987473,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;073,164.835007,80839,132.12114,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;083,165.215561,80849,132.256744,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;093,165.595184,80859,132.386139,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;103,165.973175,80869,132.517426,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;113,166.349731,80879,132.642685,84.609467,0.225054,,,,,,,,,
Data,11/21/2023,11:46:48;123,166.724869,80889,132.767563,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;133,167.098541,80900,132.8806,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;143,167.507965,80909,132.995285,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;153,167.841507,80919,133.104706,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;163,168.210754,80929,133.215729,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;173,168.578705,80939,133.321655,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;183,168.944916,80949,133.429138,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;193,169.309372,80959,133.531677,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;203,169.672714,80969,133.670288,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;213,170.034271,80980,133.898361,84.627411,0.220906,,,,,,,,,
Data,11/21/2023,11:46:48;223,170.430222,80989,134.129776,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;233,170.75264,81000,134.350555,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;243,171.145065,81009,134.57457,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;253,171.464783,81019,134.788284,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;263,171.818085,81029,135.005127,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;273,172.169937,81040,135.212021,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;283,172.55513,81051,135.412354,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;293,172.938492,81059,135.576904,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;303,173.215698,81069,135.743866,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;313,173.560822,81080,135.903183,84.632996,0.213942,,,,,,,,,
Data,11/21/2023,11:46:48;323,173.938522,81089,136.064819,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;333,174.24588,81100,136.219025,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;343,174.619766,81109,136.375488,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;353,174.924179,81119,136.524765,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;363,175.260574,81129,136.674667,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;373,175.594971,81140,136.81337,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;383,175.961014,81150,136.954117,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;393,176.292023,81160,137.088394,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;403,176.621002,81169,137.22464,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;413,176.915451,81179,137.350586,84.665436,0.20903,,,,,,,,,
Data,11/21/2023,11:46:48;423,177.240921,81189,137.482529,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;433,177.564728,81200,137.608429,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;443,177.918182,81209,137.741364,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;453,178.2061,81220,137.882507,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;463,178.555786,81229,138.025726,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;473,178.840057,81240,138.162384,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;483,179.185516,81249,138.301025,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;493,179.466492,81259,138.433304,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;503,179.776688,81269,138.563492,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;513,180.084732,81279,138.695557,84.666382,0.206434,,,,,,,,,
Data,11/21/2023,11:46:48;523,180.391174,81289,138.825928,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;533,180.69545,81300,138.972702,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;543,181.027893,81310,139.112747,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;553,181.327942,81319,139.254807,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;563,181.596191,81329,139.390366,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;573,181.892578,81339,139.527908,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;583,182.186539,81350,139.659134,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;593,182.507767,81359,139.792267,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;603,182.768799,81369,139.900223,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;613,183.056732,81379,139.945969,84.675934,0.20772,,,,,,,,,
Data,11/21/2023,11:46:48;623,183.342575,81389,139.989639,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;633,183.626297,81401,140.033951,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;643,183.964081,81409,140.076218,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;653,184.187393,81419,140.119141,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;663,184.464737,81430,140.160019,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;673,184.76738,81439,140.201538,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;683,185.013138,81450,140.265732,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;693,185.310852,81459,140.412918,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;703,185.552673,81470,140.553375,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;713,185.845734,81479,140.695877,84.70047,0.206628,,,,,,,,,
Data,11/21/2023,11:46:48;723,186.083282,81490,140.831802,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;733,186.37149,81499,140.969727,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;743,186.605347,81510,141.101318,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;753,186.888641,81519,141.234818,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;763,187.118332,81530,141.341553,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;773,187.396667,81539,141.380692,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;783,187.622437,81550,141.41806,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;793,187.895782,81559,141.455994,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;803,188.117142,81569,141.492203,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;813,188.361282,81579,141.52887,84.712311,0.203935,,,,,,,,,
Data,11/21/2023,11:46:48;823,188.602982,81589,141.563873,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;833,188.842346,81599,141.599396,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;843,189.079407,81609,141.644623,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;853,189.314117,81619,141.728256,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;863,189.546631,81629,141.808075,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;873,189.776535,81639,141.889084,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;883,190.004333,81649,141.968719,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;893,190.22963,81659,142.044739,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;903,190.452423,81669,142.121841,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;913,190.673096,81679,142.195435,84.717926,0.201009,,,,,,,,,
Data,11/21/2023,11:46:48;923,190.891235,81689,142.276917,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:48;933,191.107101,81700,142.373703,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:48;943,191.3414,81709,142.471909,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:48;953,191.531189,81720,142.565598,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:48;963,191.760422,81729,142.66066,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:48;973,191.945709,81739,142.751358,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:48;983,192.149292,81749,142.843369,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:48;993,192.350555,81759,142.931168,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:49;003,192.54924,81769,143.011841,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:49;013,192.745331,81779,143.06546,84.715698,0.199632,,,,,,,,,
Data,11/21/2023,11:46:49;023,192.939178,81789,143.119873,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;033,193.130417,81800,143.171814,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;043,193.337952,81809,143.224472,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;053,193.505432,81819,143.274719,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;063,193.689178,81829,143.325745,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;073,193.870529,81839,143.374374,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;083,194.049133,81849,143.418839,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;093,194.225418,81859,143.447601,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;103,194.399063,81869,143.475922,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;113,194.570175,81879,143.504623,84.722687,0.19648,,,,,,,,,
Data,11/21/2023,11:46:49;123,194.738724,81889,143.531998,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;133,194.904724,81901,143.559784,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;143,195.100616,81909,143.586288,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;153,195.229034,81919,143.61319,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;163,195.387329,81929,143.653854,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;173,195.543152,81939,143.745087,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;183,195.696274,81950,143.832123,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;193,195.861664,81959,143.920441,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;203,195.994736,81969,144.004715,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;213,196.140076,81979,144.090225,84.739014,0.192306,,,,,,,,,
Data,11/21/2023,11:46:49;223,196.2827,81990,144.171799,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;233,196.436707,82001,144.254562,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;243,196.587524,82009,144.315933,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;253,196.695313,82019,144.319458,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;263,196.827454,82029,144.322876,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;273,196.957031,82039,144.326401,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;283,197.084045,82050,144.329819,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;293,197.220642,82059,144.332886,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;303,197.329895,82069,144.335815,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;313,197.448944,82079,144.338837,84.763641,0.18958,,,,,,,,,
Data,11/21/2023,11:46:49;323,197.565247,82090,144.358704,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;333,197.690079,82100,144.435394,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;343,197.800858,82109,144.508591,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;353,197.898193,82119,144.582855,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;363,198.003876,82129,144.653687,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;373,198.10675,82139,144.725586,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;383,198.207062,82150,144.794159,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;393,198.31424,82159,144.863724,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;403,198.399414,82169,144.917648,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;413,198.491623,82179,144.93074,84.765076,0.18369,,,,,,,,,
Data,11/21/2023,11:46:49;423,198.581085,82189,144.943329,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;433,198.667877,82200,144.955917,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;443,198.760086,82209,144.968124,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;453,198.833191,82219,144.980331,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;463,198.911835,82229,144.99205,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;473,198.987671,82239,145.004028,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;483,199.060852,82250,145.022247,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;493,199.138184,82259,145.064148,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;503,199.199036,82270,145.104065,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;513,199.270325,82279,145.144592,84.776398,0.175719,,,,,,,,,
Data,11/21/2023,11:46:49;523,199.326233,82289,145.183289,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;533,199.385742,82300,145.222504,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;543,199.448044,82310,145.259918,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;553,199.501801,82319,145.297913,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;563,199.547821,82329,145.333832,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;573,199.596375,82339,145.369125,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;583,199.642151,82350,145.402756,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;593,199.689331,82359,145.43689,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;603,199.725494,82369,145.469467,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;613,199.763031,82379,145.501526,84.776855,0.168983,,,,,,,,,
Data,11/21/2023,11:46:49;623,199.797806,82389,145.533081,84.79422,0.164248,,,,,,,,,
Data,11/21/2023,11:46:49;633,199.829834,82399,145.565094,84.79422,0.164248,,,,,,,,,
Data,11/21/2023,11:46:49;643,199.8591,82410,145.577026,84.79422,0.164248,,,,,,,,,
Data,11/21/2023,11:46:49;653,199.888123,82419,145.526901,84.79422,0.164248,,,,,,,,,
